start_BusName,end_BusName,start_lat,start_lon,end_lat,end_lon,length_km,voltage,cost_before_penalty,cost_after_penalty,added_cost,pct_increase
6LOOPERS FRM_360602,8CUMBERLAND_360040,34.708916,-84.922795,36.3921331,-87.65747953,393.104,500,977800643.6223795,1143295832.6271348,165495189.00475532,16.925
6COUNTY LINE_360013,8CUMBERLAND_360040,34.74311084,-85.00751569,36.3921331,-87.65747953,371.698,500,924452008.8005961,1089763504.5512538,165311495.75065774,17.882
6YOUNG GA_361454,8CUMBERLAND_360040,34.75072952,-85.27349349,36.3921331,-87.65747953,327.823,500,821345313.9740916,978663059.0128651,157317745.03877342,19.154
6KENSNGTN GA_361503,8CUMBERLAND_360040,34.81265905,-85.32344844,36.3921331,-87.65747953,328.119,500,821719544.2152979,976355793.8335718,154636249.61827388,18.819
6ALPHA GA_361502,8CUMBERLAND_360040,34.813027,-84.853226,36.3921331,-87.65747953,373.599,500,929583730.6628973,1090145996.9036877,160562266.2407904,17.272
6CLOUDLANDGA_361633,8CUMBERLAND_360040,34.81849122,-85.5353055,36.3921331,-87.65747953,301.814,500,753969577.7405622,904577983.0651408,150608405.32457864,19.975
6ROCK SPG GA_361500,8CUMBERLAND_360040,34.83897801,-85.28020801,36.3921331,-87.65747953,332.157,500,830976747.4523056,986740531.2015895,155763783.74928388,18.745
6WID CRK FP_360068,8CUMBERLAND_360040,34.88515896,-85.75604163,36.3921331,-87.65747953,268.286,500,666174178.2495325,810693964.0418481,144519785.79231557,21.694
6WRINGOLD GA_361504,8CUMBERLAND_360040,34.89324284,-85.13750475,36.3921331,-87.65747953,372.146,500,925541613.5401199,1090647821.195365,165106207.65524507,17.839
6BATTLFLD GA_361530,8CUMBERLAND_360040,34.9555953,-85.26465286,36.3921331,-87.65747953,307.112,500,772466380.5970496,932957996.2100482,160491615.61299855,20.777
6S HAVEN CC_360594,8CUMBERLAND_360040,34.99627529,-90.0485284,36.3921331,-87.65747953,324.533,500,793260142.974673,1110360205.4904828,317100062.5158099,39.974
6CONCORD TN_361509,8CUMBERLAND_360040,34.99679719,-85.1610968,36.3921331,-87.65747953,379.102,500,944344812.2457504,1112283787.2982116,167938975.05246124,17.784
8BRADLEY TN_360662,8CUMBERLAND_360040,35.0367008,-84.963798,36.3921331,-87.65747953,342.065,500,851239924.2120557,1001731510.4700856,150491586.25803,17.679
8BENTON MS_360612,8CUMBERLAND_360040,35.17466126,-89.74553609,36.3921331,-87.65747953,259.462,500,630783213.7351975,880358534.4855785,249575320.75038093,39.566
8ANDERSON TN_360120,8CUMBERLAND_360040,35.94503289,-84.38856432,36.3921331,-87.65747953,367.387,500,902784303.565125,1084015906.4671729,181231602.90204784,20.075
8BULL RUN FP_360093,8CUMBERLAND_360040,36.01895969,-84.15785445,36.3921331,-87.65747953,421.863,500,1036710850.3847916,1202165303.8287437,165454453.44395205,15.96
7SHAWNEE FP_360002,8CUMBERLAND_360040,37.150267,-88.778122,36.3921331,-87.65747953,213.122,500,510284161.2643982,696010170.8139986,185726009.54960033,36.397
8CHOCTAW MS_360654,8WID CRK FP_360065,33.2984397,-89.4127739,34.88726197,-85.75423778,412.691,500,1001168029.1461052,1167238101.084611,166070071.9385059,16.588
8ACKERMAN CC_360627,8WID CRK FP_360065,33.38593855,-89.20997726,34.88726197,-85.75423778,391.086,500,947651821.633821,1098237355.927788,150585534.29396707,15.89
8CLAY_360688,8WID CRK FP_360065,33.47863869,-88.74043971,34.88726197,-85.75423778,344.376,500,835428955.7798676,951598971.5740035,116170015.7941358,13.905
