start_BusName,end_BusName,start_lat,start_lon,end_lat,end_lon,length_km,voltage,cost_before_penalty,cost_after_penalty,added_cost,pct_increase
8MAURY TN_360050,8PHIPPS B NP_360102,35.672863,-87.01861625,36.46070569,-82.80788409,449.866,500,1127136330.2735763,1135774524.2940714,8638194.020495228,0.766
8JACKSON TN_360019,8PHIPPS B NP_360102,35.70901203,-88.79407261,36.46070569,-82.80788409,613.811,500,1508188920.5080562,1644411341.466677,136222420.95862073,9.032
8ANDERSON TN_360120,8PHIPPS B NP_360102,35.94503289,-84.38856432,36.46070569,-82.80788409,204.399,500,524277929.7165448,524277929.7165448,0.0,0.0
8BULL RUN FP_360093,8PHIPPS B NP_360102,36.01895969,-84.15785445,36.46070569,-82.80788409,151.648,500,386586835.87620956,386586835.87620956,0.0,0.0
8JVILLE FP_360037,8PHIPPS B NP_360102,36.02382902,-87.98154082,36.46070569,-82.80788409,525.358,500,1294484478.1570559,1381855624.2670333,87371146.10997753,6.749
8DAVIDSON TN_360048,8PHIPPS B NP_360102,36.06703747,-86.9841046,36.46070569,-82.80788409,471.22,500,1188500074.63184,1207455316.555341,18955241.923501026,1.595
8GLEASON CT_360582,8PHIPPS B NP_360102,36.24522988,-88.6114255,36.46070569,-82.80788409,583.158,500,1435313039.3233378,1562395576.6613054,127082537.3379677,8.854
8LAG CRK CT_360568,8PHIPPS B NP_360102,36.27534882,-88.83423675,36.46070569,-82.80788409,604.734,500,1486739047.588824,1629662510.8695445,142923463.28072038,9.613
8CUMBERLAND_360040,8PHIPPS B NP_360102,36.3921331,-87.65747953,36.46070569,-82.80788409,488.532,500,1205321062.5650005,1287297533.9931853,81976471.42818467,6.801
8MONTGOMERY_360044,8PHIPPS B NP_360102,36.59438524,-87.25325857,36.46070569,-82.80788409,432.779,500,1068678873.745976,1126985086.9113405,58306213.165364526,5.456
8MARSHALL KY_360015,8PHIPPS B NP_360102,37.02455006,-88.39384277,36.46070569,-82.80788409,547.812,500,1343501450.1593156,1417016245.5483832,73514795.38906753,5.472
7SHAWNEE FP_360002,8PHIPPS B NP_360102,37.150267,-88.778122,36.46070569,-82.80788409,666.303,500,1626741678.1211576,1802236522.4968672,175494844.37570944,10.788
8PARADISE CC_360117,8PHIPPS B NP_360102,37.259697,-86.976991,36.46070569,-82.80788409,415.655,500,1021807747.5634205,1045801210.5450052,23993462.981584657,2.348
8PARADISE CC_360117,8PHIPPS B NP_360102,37.259697,-86.976991,36.46070569,-82.80788409,415.655,500,1021807747.5634205,1045801210.5450052,23993462.981584657,2.348
8CHOCTAW MS_360654,8WEST POINT_360035,33.2984397,-89.4127739,33.63551392,-88.65363834,87.045,500,215977165.3433323,269681863.8391294,53704698.49579708,24.866
8ACKERMAN CC_360627,8WEST POINT_360035,33.38593855,-89.20997726,33.63551392,-88.65363834,65.439,500,162460957.83104804,201031676.410411,38570718.57936297,23.742
8CLAY_360688,8WEST POINT_360035,33.47863869,-88.74043971,33.63551392,-88.65363834,22.205,500,56444938.78096882,74322025.72033341,17877086.939364586,31.672
8COGEN CALED_360606,8WEST POINT_360035,33.64779158,-88.31593565,33.63551392,-88.65363834,35.178,500,85508528.91876927,109494172.8870943,23985643.96832503,28.051
8E POINT AL_360058,8WEST POINT_360035,34.19181783,-86.74805975,33.63551392,-88.65363834,220.609,500,533542219.8800087,578251788.6542318,44709568.7742231,8.38
8UNION MS_360033,8WEST POINT_360035,34.37783096,-88.85850114,33.63551392,-88.65363834,94.006,500,224461276.81175816,293232293.2970997,68771016.48534156,30.638
8TRICO STEEL_360014,8WEST POINT_360035,34.60872576,-87.05506218,33.63551392,-88.65363834,199.477,500,481362162.8813026,524046357.7403398,42684194.85903722,8.867
6CENTER PNT_360533,8WEST POINT_360035,34.6665318,-84.97089121,33.63551392,-88.65363834,411.851,500,1006889611.028507,1062746759.1808413,55857148.15233436,5.547
8BR FERRY NP_360052,8WEST POINT_360035,34.70520875,-87.11705751,33.63551392,-88.65363834,220.871,500,533610431.377274,597528899.612927,63918468.23565295,11.978
6LOOPERS FRM_360602,8WEST POINT_360035,34.708916,-84.922795,33.63551392,-88.65363834,418.602,500,1025029434.4822398,1080913314.0905192,55883879.60827926,5.452
8LIMESTONE_360088,8WEST POINT_360035,34.71890958,-86.84630969,33.63551392,-88.65363834,244.618,500,590567818.7034199,653359177.9042189,62791359.20079894,10.632
6COUNTY LINE_360013,8WEST POINT_360035,34.74311084,-85.00751569,33.63551392,-88.65363834,403.048,500,985619627.287969,1030839404.3032968,45219777.01532779,4.588
6YOUNG GA_361454,8WEST POINT_360035,34.75072952,-85.27349349,33.63551392,-88.65363834,369.151,500,898740889.5736904,945692374.8400817,46951485.26639125,5.224
8MADISON AL_360060,8WEST POINT_360035,34.79577878,-86.52158584,33.63551392,-88.65363834,284.176,500,689430130.2254803,758304099.9629457,68873969.73746544,9.99
6KENSNGTN GA_361503,8WEST POINT_360035,34.81265905,-85.32344844,33.63551392,-88.65363834,369.35,500,899269570.6047722,946310998.1935484,47041427.58877618,5.231
6ALPHA GA_361502,8WEST POINT_360035,34.813027,-84.853226,33.63551392,-88.65363834,437.672,500,1071124228.2076757,1127041021.5705922,55916793.36291641,5.22
6CLOUDLANDGA_361633,8WEST POINT_360035,34.81849122,-85.5353055,33.63551392,-88.65363834,349.625,500,848404501.5043911,894104772.9118229,45700271.40743182,5.387
8MAGNOL CC1_360613,8WEST POINT_360035,34.8287922,-89.20041124,33.63551392,-88.65363834,156.441,500,373860377.4994772,488237638.0999141,114377260.60043688,30.594
6ROCK SPG GA_361500,8WEST POINT_360035,34.83897801,-85.28020801,33.63551392,-88.65363834,373.388,500,908482386.8116566,955523980.9093482,47041594.097691625,5.178
6WID CRK FP_360068,8WEST POINT_360035,34.88515896,-85.75604163,33.63551392,-88.65363834,326.532,500,787838383.8965609,833386823.6484755,45548439.751914665,5.781
6WRINGOLD GA_361504,8WEST POINT_360035,34.89324284,-85.13750475,33.63551392,-88.65363834,411.279,500,1002874537.3391681,1047638463.7051007,44763926.3659326,4.464
6BATTLFLD GA_361530,8WEST POINT_360035,34.9555953,-85.26465286,33.63551392,-88.65363834,380.97,500,929457125.9137945,975656367.1082826,46199241.19448802,4.971
6S HAVEN CC_360594,8WEST POINT_360035,34.99627529,-90.0485284,33.63551392,-88.65363834,226.201,500,554283394.3794141,732748689.6763988,178465295.29698464,32.197
6CONCORD TN_361509,8WEST POINT_360035,34.99679719,-85.1610968,33.63551392,-88.65363834,433.066,500,1058445586.445271,1103243017.3418605,44797430.89658958,4.232
8BRADLEY TN_360662,8WEST POINT_360035,35.0367008,-84.963798,33.63551392,-88.65363834,439.055,500,1070994029.3887126,1116335202.8429806,45341173.45426804,4.234
8RACCOON MTN_360079,8WEST POINT_360035,35.05681146,-85.38724619,33.63551392,-88.65363834,368.099,500,892040488.0633361,937651860.4489832,45611372.3856471,5.113
8BENTON MS_360612,8WEST POINT_360035,35.17466126,-89.74553609,33.63551392,-88.65363834,229.226,500,554447497.9317167,749463515.3314589,195016017.39974225,35.173
8SEQUOYAH NP_360081,8WEST POINT_360035,35.22706031,-85.09419774,33.63551392,-88.65363834,427.725,500,1049326704.1847304,1094875388.8974771,45548684.71274682,4.341
8FRANKLIN TN_360069,8WEST POINT_360035,35.33506701,-86.11727644,33.63551392,-88.65363834,332.9,500,800374192.3613554,882147893.8906335,81773701.52927808,10.217
8SHELBY TN_360021,8WEST POINT_360035,35.38606284,-89.80340294,33.63551392,-88.65363834,248.942,500,597820971.0210426,814815828.0529497,216994857.0319071,36.298
8HAYWOOD TN_360542,8WEST POINT_360035,35.54308246,-89.19654872,33.63551392,-88.65363834,239.957,500,577929357.1767237,755710577.3738432,177781220.19711947,30.762
8HIWASSEE TN_360110,8WEST POINT_360035,35.60032498,-84.78911434,33.63551392,-88.65363834,468.844,500,1132727728.586458,1213333565.0557878,80605836.46932982,7.116
8LAG CRK CC_360615,8WEST POINT_360035,35.65702785,-89.39460044,33.63551392,-88.65363834,258.405,500,622107071.9337766,834597189.7581366,212490117.82436,34.157
8MAURY TN_360050,8WEST POINT_360035,35.672863,-87.01861625,33.63551392,-88.65363834,300.276,500,717964909.9525678,793272717.3381159,75307807.38554808,10.489
8JACKSON TN_360019,8WEST POINT_360035,35.70901203,-88.79407261,33.63551392,-88.65363834,250.451,500,612258653.9219296,766342447.8354712,154083793.9135415,25.166
8RUTHERFORD_360010,8WEST POINT_360035,35.82791498,-86.59841524,33.63551392,-88.65363834,335.393,500,808767137.3899212,897216961.2939022,88449823.90398094,10.936
8ANDERSON TN_360120,8WEST POINT_360035,35.94503289,-84.38856432,33.63551392,-88.65363834,518.16,500,1261336871.9713237,1343018810.8647552,81681938.89343147,6.476
8BULL RUN FP_360093,8WEST POINT_360035,36.01895969,-84.15785445,33.63551392,-88.65363834,606.19,500,1491628442.3811927,1570771156.3245578,79142713.94336516,5.306
8JVILLE FP_360037,8WEST POINT_360035,36.02382902,-87.98154082,33.63551392,-88.65363834,301.321,500,726910903.7822914,876510064.8269135,149599161.04462203,20.58
8PIN HOOK TN_360581,8WEST POINT_360035,36.04646628,-86.60595108,33.63551392,-88.65363834,364.761,500,890530077.009557,987142362.7024416,96612285.69288458,10.849
8PLATEAU TN_360077,8WEST POINT_360035,36.05858036,-85.14194112,33.63551392,-88.65363834,458.41,500,1107653109.9484327,1187807020.4065523,80153910.45811962,7.236
8DAVIDSON TN_360048,8WEST POINT_360035,36.06703747,-86.9841046,33.63551392,-88.65363834,340.921,500,819035548.2073789,905294490.941992,86258942.73461322,10.532
8VOLUNTEER_360097,8WEST POINT_360035,36.1219789,-83.81482256,33.63551392,-88.65363834,636.235,500,1567899106.3809237,1646509942.7150266,78610836.33410296,5.014
8GLEASON CT_360582,8WEST POINT_360035,36.24522988,-88.6114255,33.63551392,-88.65363834,314.482,500,763752332.7576075,976987249.6778524,213234916.92024493,27.919
8LAG CRK CT_360568,8WEST POINT_360035,36.27534882,-88.83423675,33.63551392,-88.65363834,318.897,500,776775526.0681195,986345308.7318003,209569782.66368076,26.979
8CUMBERLAND_360040,8WEST POINT_360035,36.3921331,-87.65747953,33.63551392,-88.65363834,353.194,500,849003892.1001279,1018628026.3516791,169624134.25155115,19.979
8PHIPPS B NP_360102,8WEST POINT_360035,36.46070569,-82.80788409,33.63551392,-88.65363834,695.681,500,1721124341.459251,1798910571.9624143,77786230.50316338,4.52
8MONTGOMERY_360044,8WEST POINT_360035,36.59438524,-87.25325857,33.63551392,-88.65363834,401.499,500,966680572.2239099,1093988320.4885087,127307748.26459879,13.17
8MARSHALL KY_360015,8WEST POINT_360035,37.02455006,-88.39384277,33.63551392,-88.65363834,422.096,500,1013659535.2132379,1303909980.8267972,290250445.6135593,28.634
7SHAWNEE FP_360002,8WEST POINT_360035,37.150267,-88.778122,33.63551392,-88.65363834,436.452,500,1055346566.2017508,1377907946.445483,322561380.2437323,30.564
8PARADISE CC_360117,8WEST POINT_360035,37.259697,-86.976991,33.63551392,-88.65363834,475.157,500,1143217935.4235659,1373132434.1356463,229914498.71208036,20.111
8PARADISE CC_360117,8WEST POINT_360035,37.259697,-86.976991,33.63551392,-88.65363834,475.157,500,1143217935.4235659,1373132434.1356463,229914498.71208036,20.111
8ACKERMAN CC_360627,8BENTON MS_360612,33.38593855,-89.20997726,35.17466126,-89.74553609,238.367,500,582698781.8027761,748793448.3421688,166094666.53939277,28.504
6CENTER PNT_360533,8BENTON MS_360612,34.6665318,-84.97089121,35.17466126,-89.74553609,525.579,500,1289493801.8335848,1484126902.5788145,194633100.74522984,15.094
6LOOPERS FRM_360602,8BENTON MS_360612,34.708916,-84.922795,35.17466126,-89.74553609,532.33,500,1307633625.2873175,1502429401.6067123,194795776.31939477,14.897
6COUNTY LINE_360013,8BENTON MS_360612,34.74311084,-85.00751569,35.17466126,-89.74553609,497.981,500,1222621843.4013727,1413989225.1520185,191367381.75064576,15.652
6YOUNG GA_361454,8BENTON MS_360612,34.75072952,-85.27349349,35.17466126,-89.74553609,464.084,500,1135743105.687094,1327914289.8806665,192171184.1935726,16.92
6KENSNGTN GA_361503,8BENTON MS_360612,34.81265905,-85.32344844,35.17466126,-89.74553609,464.283,500,1136271786.718176,1328715478.1455808,192443691.42740482,16.936
6ALPHA GA_361502,8BENTON MS_360612,34.813027,-84.853226,35.17466126,-89.74553609,546.919,500,1340545687.295192,1533156400.8448944,192610713.54970235,14.368
6CLOUDLANDGA_361633,8BENTON MS_360612,34.81849122,-85.5353055,35.17466126,-89.74553609,436.117,500,1071824827.4015039,1258673914.4443939,186849087.04289004,17.433
6ROCK SPG GA_361500,8BENTON MS_360612,34.83897801,-85.28020801,35.17466126,-89.74553609,468.321,500,1145484602.9250603,1338073076.8627336,192588473.9376734,16.813
6WID CRK FP_360068,8BENTON MS_360612,34.88515896,-85.75604163,35.17466126,-89.74553609,402.664,500,983779165.1178086,1170468678.1484804,186689513.03067172,18.977
6WRINGOLD GA_361504,8BENTON MS_360612,34.89324284,-85.13750475,35.17466126,-89.74553609,506.212,500,1239876753.4525719,1430037957.0470965,190161203.59452468,15.337
6BATTLFLD GA_361530,8BENTON MS_360612,34.9555953,-85.26465286,35.17466126,-89.74553609,444.873,500,1098003089.5164776,1284044921.9037442,186041832.3872667,16.944
6S HAVEN CC_360594,8BENTON MS_360612,34.99627529,-90.0485284,35.17466126,-89.74553609,104.139,500,269137168.6313381,403705753.68333036,134568585.05199224,50.0
6CONCORD TN_361509,8BENTON MS_360612,34.99679719,-85.1610968,35.17466126,-89.74553609,528.0,500,1295447802.5586748,1486387779.5923183,190939977.03364342,14.739
8ANDERSON TN_360120,8BENTON MS_360612,35.94503289,-84.38856432,35.17466126,-89.74553609,542.048,500,1326436732.3319235,1500087864.7095187,173651132.37759525,13.092
7SHAWNEE FP_360002,8BENTON MS_360612,37.150267,-88.778122,35.17466126,-89.74553609,270.874,500,649974688.6481798,895751736.4800241,245777047.8318443,37.813
8CHOCTAW MS_360654,8JACKSON TN_360019,33.2984397,-89.4127739,35.70901203,-88.79407261,302.051,500,734491127.0740902,920017585.3449003,185526458.27080998,25.259
8ACKERMAN CC_360627,8JACKSON TN_360019,33.38593855,-89.20997726,35.70901203,-88.79407261,287.282,500,700023803.9934365,875550194.9506093,175526390.95717284,25.074
8CLAY_360688,8JACKSON TN_360019,33.47863869,-88.74043971,35.70901203,-88.79407261,271.387,500,658197678.3551152,835299705.8478713,177102027.49275607,26.907
8COGEN CALED_360606,8JACKSON TN_360019,33.64779158,-88.31593565,35.70901203,-88.79407261,258.923,500,625976086.3472543,744851981.7549015,118875895.40764722,18.99
8E POINT AL_360058,8JACKSON TN_360019,34.19181783,-86.74805975,35.70901203,-88.79407261,291.306,500,707724893.6788943,821815019.7545162,114090126.07562193,16.121
6CENTER PNT_360533,8JACKSON TN_360019,34.6665318,-84.97089121,35.70901203,-88.79407261,446.476,500,1092638900.605557,1182925503.9120026,90286603.3064456,8.263
8BR FERRY NP_360052,8JACKSON TN_360019,34.70520875,-87.11705751,35.70901203,-88.79407261,212.73,500,509922660.8850688,606300994.1557727,96378333.27070394,18.901
6LOOPERS FRM_360602,8JACKSON TN_360019,34.708916,-84.922795,35.70901203,-88.79407261,453.227,500,1110778724.05929,1201111469.2465448,90332745.18725498,8.132
6COUNTY LINE_360013,8JACKSON TN_360019,34.74311084,-85.00751569,35.70901203,-88.79407261,419.22,500,1024508273.2689834,1114650503.159319,90142229.89033552,8.799
6YOUNG GA_361454,8JACKSON TN_360019,34.75072952,-85.27349349,35.70901203,-88.79407261,377.357,500,927691939.867594,1019543596.9340435,91851657.0664495,9.901
6KENSNGTN GA_361503,8JACKSON TN_360019,34.81265905,-85.32344844,35.70901203,-88.79407261,377.653,500,928066170.1088004,1020125190.2806472,92059020.17184672,9.919
6ALPHA GA_361502,8JACKSON TN_360019,34.813027,-84.853226,35.70901203,-88.79407261,454.411,500,1111763294.1294942,1217820406.5837812,106057112.4542871,9.54
6CLOUDLANDGA_361633,8JACKSON TN_360019,34.81849122,-85.5353055,35.70901203,-88.79407261,351.348,500,860316203.6340644,948962864.9462496,88646661.31218521,10.304
6ROCK SPG GA_361500,8JACKSON TN_360019,34.83897801,-85.28020801,35.70901203,-88.79407261,381.691,500,937323373.3458079,1029463838.3590136,92140465.01320568,9.83
6WID CRK FP_360068,8JACKSON TN_360019,34.88515896,-85.75604163,35.70901203,-88.79407261,317.895,500,772270541.3503691,860476221.7782388,88205680.42786966,11.422
6WRINGOLD GA_361504,8JACKSON TN_360019,34.89324284,-85.13750475,35.70901203,-88.79407261,427.451,500,1041763183.3201826,1131160360.4958038,89397177.17562138,8.581
6BATTLFLD GA_361530,8JACKSON TN_360019,34.9555953,-85.26465286,35.70901203,-88.79407261,360.104,500,886494465.749038,974792994.0614164,88298528.31237839,9.96
6S HAVEN CC_360594,8JACKSON TN_360019,34.99627529,-90.0485284,35.70901203,-88.79407261,195.371,500,488198496.90963995,716996868.4322608,228798371.5226208,46.866
6CONCORD TN_361509,8JACKSON TN_360019,34.99679719,-85.1610968,35.70901203,-88.79407261,449.238,500,1097334232.4262855,1187037878.655618,89703646.2293324,8.175
8BRADLEY TN_360662,8JACKSON TN_360019,35.0367008,-84.963798,35.70901203,-88.79407261,422.877,500,1033419487.6786525,1138606885.487233,105187397.80858031,10.179
8BENTON MS_360612,8JACKSON TN_360019,35.17466126,-89.74553609,35.70901203,-88.79407261,125.986,500,308252460.80860436,445133113.2064059,136880652.3978015,44.405
8FRANKLIN TN_360069,8JACKSON TN_360019,35.33506701,-86.11727644,35.70901203,-88.79407261,273.789,500,660227880.7555835,733249218.2731156,73021337.51753215,11.06
8HAYWOOD TN_360542,8JACKSON TN_360019,35.54308246,-89.19654872,35.70901203,-88.79407261,49.976,500,121737912.64442536,176178133.10730693,54440220.46288156,44.719
8HIWASSEE TN_360110,8JACKSON TN_360019,35.60032498,-84.78911434,35.70901203,-88.79407261,395.763,500,964222229.4965518,1069320569.2766072,105098339.78005539,10.9
8ANDERSON TN_360120,8JACKSON TN_360019,35.94503289,-84.38856432,35.70901203,-88.79407261,442.956,500,1090163969.0314064,1197988843.3806314,107824874.34922513,9.891
8BULL RUN FP_360093,8JACKSON TN_360019,36.01895969,-84.15785445,35.70901203,-88.79407261,533.166,500,1312826408.3995469,1423274854.158243,110448445.75869602,8.413
8DAVIDSON TN_360048,8JACKSON TN_360019,36.06703747,-86.9841046,35.70901203,-88.79407261,188.801,500,458270440.5734465,560168875.9844327,101898435.41098623,22.235
8GLEASON CT_360582,8JACKSON TN_360019,36.24522988,-88.6114255,35.70901203,-88.79407261,68.3,500,164485382.45920047,222387608.16516045,57902225.705959976,35.202
8CUMBERLAND_360040,8JACKSON TN_360019,36.3921331,-87.65747953,35.70901203,-88.79407261,139.13,500,336189006.78142214,402369476.9976248,66180470.2162027,19.685
7SHAWNEE FP_360002,8JACKSON TN_360019,37.150267,-88.778122,35.70901203,-88.79407261,190.094,500,451885146.87847745,634624805.5938337,182739658.7153563,40.439
8CHOCTAW MS_360654,8SHELBY TN_360021,33.2984397,-89.4127739,35.38606284,-89.80340294,265.096,500,648384331.4416106,828479569.2647704,180095237.8231598,27.776
8ACKERMAN CC_360627,8SHELBY TN_360021,33.38593855,-89.20997726,35.38606284,-89.80340294,258.083,500,626072254.8921021,813566504.9972162,187494250.10511416,29.948
8CLAY_360688,8SHELBY TN_360021,33.47863869,-88.74043971,35.38606284,-89.80340294,263.624,500,635326125.1738216,831493870.8402554,196167745.66643378,30.877
8COGEN CALED_360606,8SHELBY TN_360021,33.64779158,-88.31593565,35.38606284,-89.80340294,264.285,500,637359436.5588925,837136720.031738,199777283.4728455,31.345
8E POINT AL_360058,8SHELBY TN_360021,34.19181783,-86.74805975,35.38606284,-89.80340294,378.173,500,912821298.2921131,1071994586.4612089,159173288.16909587,17.438
6CENTER PNT_360533,8SHELBY TN_360021,34.6665318,-84.97089121,35.38606284,-89.80340294,525.505,500,1285436549.597764,1478222515.4731135,192785965.8753496,14.998
8BR FERRY NP_360052,8SHELBY TN_360021,34.70520875,-87.11705751,35.38606284,-89.80340294,285.918,500,687508378.3890121,872521277.2095348,185012898.82052267,26.911
6LOOPERS FRM_360602,8SHELBY TN_360021,34.708916,-84.922795,35.38606284,-89.80340294,532.256,500,1303576373.051497,1496538268.8592095,192961895.80771253,14.803
8LIMESTONE_360088,8SHELBY TN_360021,34.71890958,-86.84630969,35.38606284,-89.80340294,309.001,500,743576118.6524065,928353912.4219234,184777793.76951697,24.85
6COUNTY LINE_360013,8SHELBY TN_360021,34.74311084,-85.00751569,35.38606284,-89.80340294,497.907,500,1218564591.1655521,1408058600.4252222,189494009.25967,15.551
6YOUNG GA_361454,8SHELBY TN_360021,34.75072952,-85.27349349,35.38606284,-89.80340294,464.01,500,1131685853.4512734,1321895913.5068927,190210060.0556192,16.808
8MADISON AL_360060,8SHELBY TN_360021,34.79577878,-86.52158584,35.38606284,-89.80340294,334.333,500,807337693.7525306,989827526.03102,182489832.27848947,22.604
6KENSNGTN GA_361503,8SHELBY TN_360021,34.81265905,-85.32344844,35.38606284,-89.80340294,464.209,500,1132214534.482355,1322694126.7766364,190479592.2942813,16.824
6ALPHA GA_361502,8SHELBY TN_360021,34.813027,-84.853226,35.38606284,-89.80340294,546.845,500,1336488435.0593715,1527315040.4022915,190826605.34292004,14.278
6CLOUDLANDGA_361633,8SHELBY TN_360021,34.81849122,-85.5353055,35.38606284,-89.80340294,436.043,500,1067767575.1656833,1252635679.0171933,184868103.85150993,17.314
8MAGNOL CC1_360613,8SHELBY TN_360021,34.8287922,-89.20041124,35.38606284,-89.80340294,95.142,500,232702130.56456694,337078640.49451005,104376509.9299431,44.854
6ROCK SPG GA_361500,8SHELBY TN_360021,34.83897801,-85.28020801,35.38606284,-89.80340294,468.247,500,1141427350.6892397,1332059670.5428119,190632319.85357207,16.701
6WID CRK FP_360068,8SHELBY TN_360021,34.88515896,-85.75604163,35.38606284,-89.80340294,402.59,500,979721912.881988,1164312385.6299114,184590472.74792334,18.841
6WRINGOLD GA_361504,8SHELBY TN_360021,34.89324284,-85.13750475,35.38606284,-89.80340294,506.138,500,1235819501.216751,1424137834.5011098,188318333.2843587,15.238
6BATTLFLD GA_361530,8SHELBY TN_360021,34.9555953,-85.26465286,35.38606284,-89.80340294,444.799,500,1093945837.2806568,1278049921.8307276,184104084.55007076,16.829
6S HAVEN CC_360594,8SHELBY TN_360021,34.99627529,-90.0485284,35.38606284,-89.80340294,123.855,500,312510641.72066414,468765962.9811944,156255321.26053023,50.0
6CONCORD TN_361509,8SHELBY TN_360021,34.99679719,-85.1610968,35.38606284,-89.80340294,527.925,500,1291390550.3228543,1480525736.2950625,189135185.9722082,14.646
8BRADLEY TN_360662,8SHELBY TN_360021,35.0367008,-84.963798,35.38606284,-89.80340294,519.037,500,1262391677.04884,1413163840.401126,150772163.35228598,11.943
8RACCOON MTN_360079,8SHELBY TN_360021,35.05681146,-85.38724619,35.38606284,-89.80340294,431.357,500,1054569610.0995089,1238230582.8604183,183660972.76090953,17.416
8BENTON MS_360612,8SHELBY TN_360021,35.17466126,-89.74553609,35.38606284,-89.80340294,32.82,500,82933228.98008704,124399843.62917985,41466614.64909281,50.0
8SEQUOYAH NP_360081,8SHELBY TN_360021,35.22706031,-85.09419774,35.38606284,-89.80340294,479.512,500,1170467904.894462,1344319787.7287905,173851882.8343285,14.853
8FRANKLIN TN_360069,8SHELBY TN_360021,35.33506701,-86.11727644,35.38606284,-89.80340294,363.844,500,876238110.2366593,1047473393.7525836,171235283.5159243,19.542
8HAYWOOD TN_360542,8SHELBY TN_360021,35.54308246,-89.19654872,35.38606284,-89.80340294,80.977,500,194527904.51039505,277733253.15149534,83205348.64110026,42.773
8HIWASSEE TN_360110,8SHELBY TN_360021,35.60032498,-84.78911434,35.38606284,-89.80340294,492.208,500,1193568462.1654944,1344275515.3914297,150707053.22593528,12.627
8LAG CRK CC_360615,8SHELBY TN_360021,35.65702785,-89.39460044,35.38606284,-89.80340294,57.69,500,137700184.66181225,195827493.19913524,58127308.53732299,42.213
8MAURY TN_360050,8SHELBY TN_360021,35.672863,-87.01861625,35.38606284,-89.80340294,274.083,500,658884260.4199333,812974103.0948675,154089842.6749342,23.386
8JACKSON TN_360019,8SHELBY TN_360021,35.70901203,-88.79407261,35.38606284,-89.80340294,115.201,500,277825479.40620524,400346264.954361,122520785.54815578,44.1
8RUTHERFORD_360010,8SHELBY TN_360021,35.82791498,-86.59841524,35.38606284,-89.80340294,322.982,500,781505623.0931811,945985060.0554426,164479436.9622615,21.046
8ANDERSON TN_360120,8SHELBY TN_360021,35.94503289,-84.38856432,35.38606284,-89.80340294,540.317,500,1321286489.6025636,1475391019.2862592,154104529.6836955,11.663
8BULL RUN FP_360093,8SHELBY TN_360021,36.01895969,-84.15785445,35.38606284,-89.80340294,632.8,500,1550378861.725526,1709837129.6330442,159458267.9075182,10.285
8JVILLE FP_360037,8SHELBY TN_360021,36.02382902,-87.98154082,35.38606284,-89.80340294,200.784,500,481979063.300401,647112843.8670342,165133780.56663316,34.262
8PIN HOOK TN_360581,8SHELBY TN_360021,36.04646628,-86.60595108,35.38606284,-89.80340294,343.091,500,843578311.2393444,1025009714.8253294,181431403.58598506,21.507
8PLATEAU TN_360077,8SHELBY TN_360021,36.05858036,-85.14194112,35.38606284,-89.80340294,474.431,500,1149056539.2307205,1307331076.175864,158274536.9451434,13.774
8DAVIDSON TN_360048,8SHELBY TN_360021,36.06703747,-86.9841046,35.38606284,-89.80340294,292.95,500,710225998.8463632,895756441.0548887,185530442.20852557,26.123
8GLEASON CT_360582,8SHELBY TN_360021,36.24522988,-88.6114255,35.38606284,-89.80340294,158.511,500,379956118.33234644,539424606.9848034,159468488.65245706,41.97
8LAG CRK CT_360568,8SHELBY TN_360021,36.27534882,-88.83423675,35.38606284,-89.80340294,151.769,500,362916398.424189,518105124.841691,155188726.41750202,42.762
8CUMBERLAND_360040,8SHELBY TN_360021,36.3921331,-87.65747953,35.38606284,-89.80340294,248.243,500,598176210.5848299,788831873.2443032,190655662.65947327,31.873
8PHIPPS B NP_360102,8SHELBY TN_360021,36.46070569,-82.80788409,35.38606284,-89.80340294,724.325,500,1773355546.6753125,2022567825.6622472,249212278.98693478,14.053
8MONTGOMERY_360044,8SHELBY TN_360021,36.59438524,-87.25325857,35.38606284,-89.80340294,315.644,500,763511669.2557883,981170472.3140734,217658803.05828512,28.508
8MARSHALL KY_360015,8SHELBY TN_360021,37.02455006,-88.39384277,35.38606284,-89.80340294,267.977,500,642020830.8127912,898758814.3767093,256737983.56391808,39.989
7SHAWNEE FP_360002,8SHELBY TN_360021,37.150267,-88.778122,35.38606284,-89.80340294,254.757,500,607901714.9290818,832525957.4048831,224624242.47580135,36.951
8PARADISE CC_360117,8SHELBY TN_360021,37.259697,-86.976991,35.38606284,-89.80340294,371.751,500,896133496.0903473,1129143462.582911,233009966.49256384,26.002
8PARADISE CC_360117,8SHELBY TN_360021,37.259697,-86.976991,35.38606284,-89.80340294,371.751,500,896133496.0903473,1129143462.582911,233009966.49256384,26.002
6CENTER PNT_360533,8SHAWNEE FP_360001,34.6665318,-84.97089121,37.150267,-88.778122,570.398,500,1388038026.090612,1571473969.5880146,183435943.49740255,13.215
6LOOPERS FRM_360602,8SHAWNEE FP_360001,34.708916,-84.922795,37.150267,-88.778122,577.149,500,1406177849.544345,1589551992.6133738,183374143.06902885,13.041
6COUNTY LINE_360013,8SHAWNEE FP_360001,34.74311084,-85.00751569,37.150267,-88.778122,541.161,500,1316962715.148047,1498345035.238096,181382320.0900491,13.773
